syn_id,syn_def,n_lemma,syn_lemmas
syn_004069,一年開頭的一段時期。,1,年初
syn_004070,一扇門稱為戶，亦指房屋的出入口。,1,戶
syn_004071,一方以財產所有權，授託他方，形成一種關係，藉以達到某些經濟效果的行為。,1,信託
syn_004072,一星期的最後一天，指星期六，現在較罕用。,1,週末
syn_004073,一次展覽活動的呈現。,1,展示
syn_004074,一次演講的事件或內容。,1,講
syn_004075,一步一步的走。,1,踱
syn_004076,一歲以上至學齡前的兒童。,1,幼兒
syn_004077,一段時間內所發生的重大的事件。,1,標記
syn_004078,一段長時間。,1,長期
syn_004079,一物兩端之間的部份。,1,中間
syn_004080,一物體的前端。,1,頭
syn_004081,一直線所呈現出的一字形狀。,1,一
syn_004082,一直記得。,1,不忘
syn_004083,一省的最高行政長官。,1,省主席
syn_004084,一短直線所呈現出的一字形狀，與減法的數學符號相同。,1,減
syn_004085,一種上層無皮露餡的西式點心。為英語tart的音譯。,1,塔
syn_004086,一種以橫截面來顯示人體器官的攝影方式。,1,斷層
syn_004087,一種使所描述對象具體化的方法。,1,轉化
syn_004088,一種像馬的動物。,1,驢
syn_004089,一種具有活性乳酸菌的飲料，通常指養樂多。,1,多多
syn_004090,一種典雅帶有戲劇性的舞蹈，強調腳尖技巧，舞者必須保持高度平衡，展現優雅輕盈的體態。,1,芭
syn_004091,一種利用電產生能量的方式。,1,電氣
syn_004092,一種刺激中樞神經系統的藥品，具有提升精神降低食慾的作用。,2,安非他命;安
syn_004093,一種化學製品，裝在利用加壓作用使液體變成極細微的顆粒，可急速噴灑出來的容器中。,1,噴霧劑
syn_004094,一種外殼酥脆並包有內餡的西式點心。為英語pie的音譯。,1,派
syn_004095,一種大眾運輸工具。,1,公車
syn_004096,一種天然的或是人造的細絲，韌性很強，通常用來製成紡織品。,1,纖維
syn_004097,一種將音波轉換成電流，使聲音放大的裝置。為英語microphone的音譯。,1,麥
syn_004098,一種專供問卜吉凶的細長竹條。,1,籤
syn_004099,一種對非英語系國家學生舉行的英語能力測驗。為英語TOEFL的音譯。,1,托福
syn_004100,一種已滅絕的古代動物。,1,恐龍
syn_004101,一種持續性精神功能障礙的疾病，早期症狀為健忘，隨著病情加重，認知能力會逐漸衰退。,1,阿
syn_004102,一種文學體裁，描寫人物故事，有情節發展。,1,小說
syn_004103,一種文章體裁，內容通常是在讚揚特定對象。,1,頌
syn_004104,一種書法字體，介於楷書與草書之間，特色為筆法流暢活潑。,1,行
syn_004105,一種書法字體，即楷書。,1,真
syn_004106,一種書法字體，特色為筆劃相連，書寫快速。,1,草
syn_004107,一種有標準尺寸的大型貨箱，外形為長方形，可以來裝卸貨物，便利各種運送。,1,櫃
syn_004108,一種樂府和古詩的體裁。,1,行
syn_004109,一種樂府體裁。,1,弄
syn_004110,一種氣體，無色有甜味，可作為麻醉之用。,1,氧化亞氮
syn_004111,一種水果。,2,拔辣;芭樂
syn_004112,一種混合石灰石跟黏土的建築材料，乾燥後堅硬，可用以鋪築街道、地板或牆壁等。,1,水泥
syn_004113,一種特別的行道，人們用來競速的場地。,1,跑道
syn_004114,一種生物依附在另一種生物的身體或巢穴，並從寄主得到養分。,1,寄生
syn_004115,一種生物體內的支持細胞，通常為長形厚壁的結締組織。,1,纖維
syn_004116,一種由多種氨基酸組成的高分子聚合物，是構成生物體的最重要部分，可促進成長與維持健康。,1,蛋白質
syn_004117,一種碳氫化合物的混合物，為黑色黏滯性大的液體，可從中提煉出煤油、石臘、柏油等。,1,石油
syn_004118,一種能量形式，能使溫度升高。,1,熱
syn_004119,一種記憶裝置，以雷射光讀取其中儲存的資料。,1,光碟
syn_004120,一種詩歌體材，盛行於元代。,1,曲
syn_004121,一種詩歌體裁，一首四句。,1,絕
syn_004122,一種詩歌體裁，屬於可以唱的韻文。,1,歌
syn_004123,一種詩歌體裁，形成於唐初，每首八句，二、四、六、八句要押韻，三四兩句、五六兩句要對偶，字的平仄有定規。,1,律
syn_004124,一種詩歌體裁，發源於戰國楚國，形式多樣，句式、篇幅限制較少，以屈原為代表。,1,辭
syn_004125,一種詩歌體裁，盛於漢魏六朝，介於詩與散文之間的韻文，多用來寫景敘事。,1,賦
syn_004126,一種詩歌體裁，興於唐，盛於宋，由古樂府演變而來，每句字數長短不一，可入樂。,1,詞
syn_004127,一種詩體的名稱。,1,吟
syn_004128,一種資料處理裝置，能自動接受並儲存、處理輸入的資料，然後經由一組預先存放在機器內的指令逐步引導下產生輸出結果。,1,電腦
syn_004129,一端為針狀，可被投擲發射的工具。,1,標
syn_004130,一系列的文字作品或影視作品的其中一個。,1,集
syn_004131,一組多個共同性質的對象的集合體。,1,系列
syn_004132,一組排列成圈狀的物體。,1,環
syn_004133,一組由氯、氟及碳組成的鹵代烷，低活躍性、不易燃燒及無毒。,1,氟氯碳化物
syn_004134,一般對女性經營者的尊稱。,1,老闆娘
syn_004135,一般對經營者的尊稱。,1,老闆
syn_004136,一般感官可經驗感覺之具體事物。,1,形
syn_004137,一般指中國自秦漢至唐宋的時期，或指魏晉南北朝至宋元期間。,1,中古
syn_004138,一般老百姓。,1,平民
syn_004139,一般通稱的鬍子。,1,鬍鬚
syn_004140,一起享有或承受。,1,分享
syn_004141,一起分享。,1,共享
syn_004142,一起前往特定處所。,1,隨同
syn_004143,一起學習。,1,同學
syn_004144,一起學習的人。,1,同學
syn_004145,一門研究物質的性質、組成、結構、以及變化規律的基礎自然科學。,2,化學;化
syn_004146,一陣陣傳來的聲音。,1,聲浪
syn_004147,丈夫和妻子。,1,夫妻
syn_004148,三人以上共同搭乘一台機車的事件。,1,貼
syn_004149,三十年的時間。,1,世
syn_004150,三國之一，西元220年至西元265年，曹丕所建。,1,魏
syn_004151,三國之一，西元221年至西元263年，劉備所建。,1,漢
syn_004152,三國之一，西元221年至西元264年，劉備所建。,1,蜀
syn_004153,三國之一，西元222年至西元280年，孫權所建。,1,吳
syn_004154,三國時代軍事家，三國演義一書中的主要角色，為吳水軍都督，敗曹操於赤壁。,1,瑜
syn_004155,三國時孫權所建立的吳國。,1,東吳
syn_004156,三國時曹魏文學家，竹林七賢之一。,1,嵇
syn_004157,三國時期蜀漢的將軍，字子龍，封永昌亭侯，諡號順平。,1,趙
syn_004158,三國時期蜀漢的將軍，與關羽、劉備在桃園結義，字益德，一作翼德，封西鄉侯，諡桓。,1,張飛
syn_004159,三國江東吳國開國君王，字仲謀，諡號大皇帝。,2,孫;孫權
syn_004160,三國蜀漢開國君王，字玄德，諡號昭烈帝。,1,劉備
syn_004161,三大洋之一，世界上面積最大的水域。,1,太平洋
syn_004162,三大洋之一，世界上面積第三大的水域。,1,印度洋
syn_004163,三大洋之一，世界上面積第二大的水域。,1,大西洋
syn_004164,三角形、平行四邊形、梯形等從底部到頂點或從底部到與底部平行的邊之間的垂直距離。,1,高
syn_004165,上一代將事物傳給下一代。,1,留給
syn_004166,上一代把技術、習俗等經驗教導給下一代。,1,傳給
syn_004167,上午較早的時段，正確時間依描述對象而異。,1,一大早
syn_004168,上古帝王名。,1,舜
syn_004169,上唇和下唇相連的部份。,1,口角
syn_004170,上帝給世人的信心。,1,信
syn_004171,上帝給世人的希望。,1,望
syn_004172,上帝給世人的愛。,1,愛
syn_004173,上帝給人的恩典。,1,恩
syn_004174,上廁所、大小便。,1,方便
syn_004175,上櫃或上市公司用來表示其公司股份的證券。,2,股票;股
syn_004176,上海的文化。,2,滬;上海
syn_004177,上級以嚴厲告誡的方式教導下級。,1,訓話
syn_004178,上級告訴下級該作的事。,1,交付
syn_004179,上級將後述對象送給下級。,1,賜給
syn_004180,上級對下級發佈命令。,1,下令
syn_004181,上級帶領軍隊做後述事件。,1,勒
syn_004182,上級要求下級執行的事件內容。,1,指示
syn_004183,上級降低特定對象的職位。,1,貶
syn_004184,下巴。,1,頷
syn_004185,下棋時，計算下一子或走一步的單位。,1,著
syn_004186,下棋比賽的結果。,1,局
syn_004187,下棋的策略或步驟。,1,棋
syn_004188,下肢踝骨以下的部份。,1,腳
syn_004189,下象棋時，捕捉對方的將棋或帥棋的事件。,1,軍
syn_004190,不。,1,不必
syn_004191,不丹。,1,不
syn_004192,不做任何評論。,1,不予置評
syn_004193,不停地稱讚。,1,讚不絕口
syn_004194,不再為原本努力的後述事物堅持。,1,棄守
syn_004195,不分前後的水平排列。,1,並列
syn_004196,不包括蔥、蒜、韭的蔬菜、水果等食物。,1,素
syn_004197,不受後述範圍限制。,1,超
syn_004198,不合現實的想像。,1,幻想
syn_004199,不同地質沉積層的界面。,1,層面
syn_004200,不同方向的力量在一點上相交。,1,交會
syn_004201,不同的事物。,1,頭
syn_004202,不同的地點。,1,頭
syn_004203,不在家鄉。,1,出門
syn_004204,不在預期中的負面狀況。,1,問題
syn_004205,不好的處境或遭遇。,1,困境
syn_004206,不妥當、不適合。,1,不宜
syn_004207,不屬於任一極端。,1,中間
syn_004208,不常見且特殊的事物。,1,奇
syn_004209,不懂或感到無法確定答案的問題。,1,疑
syn_004210,不懂所描述的事件。,1,不解
syn_004211,不承認自己的錯誤或責任。,1,賴
syn_004212,不擔憂。,1,放心
syn_004213,不明確表示同意或反對。,1,不置可否
syn_004214,不易變形的圈狀物品，形狀通常為正圓形。,1,環
syn_004215,不易變形的釘狀物品，形狀通常為細長形。,1,釘
syn_004216,不是以麵粉做成的圓扁形食品。,1,餅
syn_004217,不是來自於經驗的概念。,1,先天
syn_004218,不是全部。,1,半
syn_004219,不服從、不遵循特定對象。,1,逆
syn_004220,不正當的想法。,1,壞
syn_004221,不正當的行為或不良的示範。,1,賊
syn_004222,不法的行為。,1,不法
syn_004223,不滅的神聖火焰。,1,聖火
syn_004224,不滿意、厭惡。,1,嫌
syn_004225,不滿意，具有消極肯定的意思。,1,嫌
syn_004226,不特定的舉例對象。,1,某某
syn_004227,不相等。,1,不等
syn_004228,不真實的話。,1,謊
syn_004229,不確定的大數量。,1,千萬
syn_004230,不確定的小數目。,1,兩
syn_004231,不確定的量，通常低於十的整數。,1,數
syn_004232,不繼續使用後述對象。,1,停
syn_004233,不繼續提供特定對象。,1,停
syn_004234,不耕種特定土地使其不生產作物。,1,荒
syn_004235,不能直接利用太陽能，而以植物或其他動物為攝食對象的生物。,1,消費者
syn_004236,不能等待，必須立刻處理的事件。,1,急
syn_004237,不自主地排泄糞便、尿液或精液。,1,遺
syn_004238,不自主由口鼻排出氣體，通常帶有聲音。,1,打
syn_004239,不被後述對象接納。,1,不容
syn_004240,不計回報地提供後述對象給特定對象。,1,貢獻
syn_004241,不贊成、反對，即搖頭的意思。,1,頭
syn_004242,不贊成的意見。,1,反
syn_004243,不透露不該讓他人知道的事。,1,祕
syn_004244,不適宜而應避免。,1,忌
syn_004245,不適當或不正確的行為。,1,失
syn_004246,不遵守應有的謙讓禮儀。,1,不客氣
syn_004247,不遵守法律。,1,違法
syn_004248,不遵守特定限制而強行通過或進入。,1,闖
syn_004249,不選擇後述對象。,1,捨
syn_004250,不重視後述對象。,2,薄;輕
syn_004251,不隱藏後述對象讓他人看見。,1,露
syn_004252,不需提示即可將後述內容說出來。,1,背
syn_004253,不須經由學習的、天生具有的善良本能。,1,良知
syn_004254,不願意。,1,無意
syn_004255,不願意花體力或心思去做。,1,懶得
syn_004256,不顧一切、不計後果。,1,不惜
syn_004257,世界七大洲之一，涵蓋歐亞大陸西部及其周圍的島嶼。,2,歐;歐洲
syn_004258,世界七大洲之一，為最小的洲，涵蓋澳洲大陸及其周圍島嶼。,2,澳洲;澳
syn_004259,世界七大洲之一，為第二大洲，涵蓋非洲大陸及其周圍的島嶼。,2,非;非洲
syn_004260,世界七大洲之第一大洲，涵蓋歐亞大陸的東部及其周圍的島嶼。,2,亞洲;亞
syn_004261,世界五大洲之一，涵蓋南北兩大陸、西印度群島及所屬島嶼。,1,美
syn_004262,丟擲特定物體使其路徑運動先往上再下墜。,1,拋
syn_004263,並排前進。,1,並行
syn_004264,並非刻意。,1,無意
syn_004265,中世紀法國諾曼第公爵，以武力奪取英格蘭王位，建立諾曼第王朝。,1,威廉
syn_004266,中亞內陸國。位於中亞喜馬拉雅山脈南麓。,1,尼泊爾
syn_004267,中國人民共和國的貶稱。,1,匪
syn_004268,中國佛教宗派的一支，以注重戒律著稱。,1,律
syn_004269,中國傳統命理中形容命運較不好的。,1,輕
syn_004270,中國傳統命相中形容八字不好，易帶給親屬壞運。,1,硬
syn_004271,中國傳統學術。,1,中學
syn_004272,中國傳統建築中，斗拱中與拱成直角或與建築物成直角的弓形木。,1,翹
syn_004273,中國傳統慶祝農曆新年的期間。,2,春;年
syn_004274,中國傳統戲曲中，演員表演時為表達特定意思的動作。,1,科
syn_004275,中國傳統戲曲角色之一，是正旦以外的次要旦角。,1,貼
syn_004276,中國傳統戲曲角色之一，為女性角色。,1,旦
syn_004277,中國傳統戲曲角色之一，為性格剛烈、暴躁、奸惡的男性角色。,1,淨
syn_004278,中國傳統戲曲角色之一，為次要的中年男性角色。,1,末
syn_004279,中國傳統戲曲角色之一，為滑稽可笑的喜劇角色。,1,丑
syn_004280,中國傳統戲曲角色之一，通常為文雅的男性角色。,1,生
syn_004281,中國傳統有系統的體育技術。,1,功
syn_004282,中國傳統由他人依照本名中的字義另取的相關名字。,1,字
syn_004283,中國共產黨和中華人民共和國的主要領導人之一。,1,劉少奇
syn_004284,中國十二生肖之一，排在第一位。,1,鼠
syn_004285,中國十二生肖之一，排在第七位。,1,馬
syn_004286,中國十二生肖之一，排在第三位。,1,虎
syn_004287,中國十二生肖之一，排在第九位。,1,猴
syn_004288,中國十二生肖之一，排在第二位。,1,牛
syn_004289,中國十二生肖之一，排在第五位。,1,龍
syn_004290,中國十二生肖之一，排在第八位。,1,羊
syn_004291,中國十二生肖之一，排在第六位。,1,蛇
syn_004292,中國十二生肖之一，排在第十位。,1,雞
syn_004293,中國南宋時期著名將領，字鵬舉，諡武穆。,1,岳飛
