syn_id,syn_def,syn_lemmas
syn_001225,形容因眼睛看到多而繁雜的事物，而無法辨識清楚。,花;眼花撩亂
syn_001226,形容因突然的外來刺激而感到不安、精神緊張。,驚恐;驚嚇;驚駭
syn_001227,形容因負面的事而內心感到壓抑、痛苦。,悲鬱;鬱悶;鬱卒;抑鬱;苦悶;沉鬱
syn_001228,形容因負面的事而內心感到痛苦。,哀;悲;悲愴;悲慟;沉痛;心酸;悲涼;哀怨;沮喪;酸楚;苦澀;哀思
syn_001229,形容因高度負面的事而內心感到痛苦。,悽慘;悲慘
syn_001230,形容圖形的斜率小，用來表示變化的幅度不大。,緩和;緩
syn_001231,形容土地變得貧瘠沒有養份的。,瘦;貧
syn_001232,形容土地貧瘠沒有養份的。,瘦;貧
syn_001233,形容在事件的描述範圍內只有一個的。,唯一;孤;獨
syn_001234,形容在同類事物中不是特別或專門的。,一般;普通;常
syn_001235,形容在相關對象中意義重大的。,重;要;重要
syn_001236,形容在相關對象中最重要的。,主要;宏;大;主
syn_001237,形容在程度上或條件上沒有例外的。,完全;徹底
syn_001238,形容在競爭中被打敗。,落敗;敗;失敗
syn_001239,形容在競爭中被淘汰。,死掉;死
syn_001240,形容在語境中共同認知的時間範圍內屬於最後的時段。,晚;遲
syn_001241,形容在距離較遠的兩個不同地點以儀器連結共同進行的。,遠程;遠距
syn_001242,形容地位崇高的。,貴;尊
syn_001243,形容地勢有很多阻礙不容易通行。,阻;險
syn_001244,形容坡度小。,緩和;緩
syn_001245,形容基本的。,根本;基層
syn_001246,形容外觀簡單不華麗。,樸;拙;樸實
syn_001247,形容多個對象同時享有或承受。,共同;共
syn_001248,形容多而熱烈。,旺;盛;烈
syn_001249,形容奇異的、不尋常的。,怪;奇怪;異
syn_001250,形容好的、吉利的。,禧;祥;吉
syn_001251,形容容易發生意外或災害的。,險;危;危險
syn_001252,形容容易達到使用目的。,方便;便利;便宜
syn_001253,形容將總數依等份計算所得。,均;平均
syn_001254,形容專門設計給女子使用的。,女;女子;坤
syn_001255,形容專門設計給男子使用的。,男;男子
syn_001256,形容對可理解的事未能及時反應。,矬;拙;蠢;呆;笨;傻
syn_001257,形容對外界刺激的反應迅速。,靈;靈敏
syn_001258,形容對特定對象有不好的影響。,;負;負面
syn_001259,形容對特定事物念念不忘的深切情感。,牽腸掛肚;眷戀
syn_001260,形容對特定事物記掛在心中且帶有很深的感情。,牽掛;思念;掛念
syn_001261,形容對特定對象的正面評價極高。,正;棒;讚;閃;酷;帥
syn_001262,形容對特定對象的評價是正面的。,好;佳;良好;優;嘉;不錯;良
syn_001263,形容對特定對象的評價是負面的。,差;柴;不良;孬;壞;否;菜;劣;糟;遜;惡
syn_001264,形容對自己所不能掌握的事感到不安。,膽戰心驚;徬徨;慌張;誠惶誠恐;受驚;心驚肉跳;畏懼;驚慌;惶惶;心驚膽顫;恐慌;心慌;恐怖
syn_001265,形容尖且容易刺進物體的。,快;銳
syn_001266,形容屬於個人的。,私人;私
syn_001267,形容差異很大。,迥異;迥然
syn_001268,形容已經存在，可以直接使用的。,成;現成
syn_001269,形容已經製作完成，購買後可以直接使用的。,成;現成
syn_001270,形容希望沒有實現而感到傷心失落。,失望;悵然;惆悵
syn_001271,形容帶有臺灣國語口音、言行舉止粗俗或穿著品味不佳的。,台;臺
syn_001272,形容平靜且祥和。,安詳;安祥;和平
syn_001273,形容年紀大的。,長;邁;老;大
syn_001274,形容年紀小的。,少;小
syn_001275,形容引人注意的程度超過平常。,猛;殺;激
syn_001276,形容強調說話者對後述描述內容的否定。,假;偽
syn_001277,形容強調說話者對後述描述內容的肯定。,真;真實
syn_001278,形容形式、風格上屬於中國或來自於中國的。,中式;中國式
syn_001279,形容形式、風格上屬於亞洲國家或來自於亞洲國家的。,東;東方
syn_001280,形容形式、風格上屬於歐洲或美洲國家或來自歐洲與美洲國家的。,西式;西;西方
syn_001281,形容形狀像箭的。,箭;矢
syn_001282,形容很努力地做特定事件。,勤;勉
syn_001283,形容很容易引起他人注意的。,引人注目;搶
syn_001284,形容後述事件發生的可能性小。,困難;不易
syn_001285,形容後述事物為參與者所熟悉的。,老;舊
syn_001286,形容後述器材可以搖動的。,盪;蕩
syn_001287,形容後述對象身份地位非常高。,巨;鉅
syn_001288,形容從時效上來看已經來不及了。,晚;遲
syn_001289,形容從說話者的觀點指示數量大。,這麼多;那麼多
syn_001290,形容從說話者的觀點指示程度高。,這麼多;那麼多
syn_001291,形容心情放鬆感到舒適愉快。,舒適;舒服
syn_001292,形容心情焦慮不平靜。,煩;魯;浮躁;煩心;躁急;心煩;煩躁;急躁;忐忑不安
syn_001293,形容心意或情感非常濃厚的。,隆;盛
syn_001294,形容心理感到不舒服。,差;壞;糟
syn_001295,形容快速而猛烈的。,急;激
syn_001296,形容性格質樸誠實的。,樸;樸實
syn_001297,形容恭敬地對待並順從父母或其他長輩。,孝順;孝
syn_001298,形容情感思想自然而不受外界影響。,純;單純
syn_001299,形容情感盡情流露，不受拘束。,邁;奔放
syn_001300,形容想法觀念跟不上時代。,老;舊
syn_001301,形容想要滿足特定需求的想法。,意欲;期求
syn_001302,形容意義重大且通常價值高。,珍貴;寶貴;可貴
syn_001303,形容感到享受和高興的。,樂;快樂;愉快;愉
syn_001304,形容感到快樂、高興。,喜;悅;欣
syn_001305,形容感官上明顯容易辨識。,清清楚楚;清楚;清;清晰;明
syn_001306,形容態度嚴肅的。,認真;莊
syn_001307,形容態度惡劣的。,差;壞;糟;惡
syn_001308,形容態度驕傲自大，看不起他人。,亢;驕;倨;跩;傲
syn_001309,形容成份上不欠缺任何所需的組成部份。,完全;全;完
syn_001310,形容所含主要成份少。,淡;稀
syn_001311,形容手段殘暴。,酷;冷酷;冷血
syn_001312,形容掌握適當機會而能發揮最佳功能的。,巧;妙
syn_001313,形容擁有豐富的經驗與技術。,純;練
syn_001314,形容攝取過量酒精以致喪失部份或全部的知覺。,茫;醉
syn_001315,形容數目或數量非常大的。,巨;鉅;龐大
syn_001316,形容數量大或種類多。,繁;眾多
syn_001317,形容數量小。,少;輕;稀
syn_001318,形容數量或數目增加。,增高;升級;增長
syn_001319,形容文化落後未開化。,蠻;夷
syn_001320,形容新的類型的。,新式;新型
syn_001321,形容時間加長。,延長;增長
syn_001322,形容時間的距離長。,遠;遙
syn_001323,形容智能較低或理解力較差的。,蠢;呆;癡;笨;愣;傻;愚
syn_001324,形容暗色的程度深。,沈;沉
syn_001325,形容暫時失去感知且茫然。,呆;癡;傻
syn_001326,形容最主要的，相對於其分出的其他對象。,總;母
syn_001327,形容最初、起初。,原;原始
syn_001328,形容會使人感到悲傷的。,哀;悲
syn_001329,形容有個別特性的。,獨自;獨特
syn_001330,形容有多種顏色，不只黑色和白色的。,彩;彩色
syn_001331,形容有差別的。,異;不同
syn_001332,形容有很重的心理負擔。,沈;沉
syn_001333,形容有很高的成就且令人尊敬崇拜的。,偉大;偉
syn_001334,形容有從屬關係或投資關係的。,相關;關係
syn_001335,形容有機體因細菌的滋生而腐壞。,腐;爛;壞;敗;腐壞
syn_001336,形容有污垢雜質的。,髒;垢;汙;骯髒;污
syn_001337,形容有活力的。,精神;潑
syn_001338,形容有生命的。,活生生;活
syn_001339,形容有秩序或規律的。,整;規則
syn_001340,形容有花植物的花朵長出並舒展。,開花;開
syn_001341,形容未經常接觸特定對象而沒有交情的。,陌生;疏;生疏;生
syn_001342,形容未經過品牌驗證或授權而仿造的。,假;偽;仿
syn_001343,形容植物生長茂盛。,丰;豐;滋
syn_001344,形容極差的。,臭;糞;爛;破;廢;奧
syn_001345,形容極為珍貴的。,珍;寶
syn_001346,形容極端厭惡。,臭;死
syn_001347,形容機器原有的功能喪失。,壞;爆
syn_001348,形容機器的特定功能喪失。,死掉;死
syn_001349,形容正值興盛。,昌;茂;鼎盛;蔚
syn_001350,形容正確的。,然;不錯
syn_001351,形容正確的或處理特定事件的作法適當。,對;是
syn_001352,形容每年的。,年;歲
syn_001353,形容比喻一直想在後述對象身邊或和其保持密切聯繫。,黏;粘
syn_001354,形容比喻不嚴格。,鬆;疏;寬;弛
syn_001355,形容比喻不熱情的。,冷;冷淡;冷漠
syn_001356,形容比喻不輕易透露不該讓他人知道的事。,緊;嚴
syn_001357,形容比喻事件不在公開的情況下進行的。,地下;暗
syn_001358,形容比喻事件急迫的。,緊;緊急
syn_001359,形容比喻事件的範圍小。,狹隘;狹;窄
syn_001360,形容比喻事件終止不再存在。,死亡;死
syn_001361,形容比喻事物完善、沒有欠缺的。,健全;健康
syn_001362,形容比喻交易熱絡的。,盛;熱;興奮
syn_001363,形容比喻以前述正面對象作為學習榜樣。,引以為鑑;引以為鑒
syn_001364,形容比喻以前述負面對象作為警惕。,引以為鑑;引以為鑒;引以為惕
syn_001365,形容比喻個性強硬，不易妥協。,剛;傲
syn_001366,形容比喻個性溫和，不容易發脾氣。,溫和;溫
syn_001367,形容比喻個性溫和，不容易與人起衝突。,柔;綿
syn_001368,形容比喻充滿善意與關懷的。,溫暖;暖
syn_001369,形容比喻全心投入的。,熱;熱血
syn_001370,形容比喻公正廉潔不貪污的。,清潔;清;乾淨
syn_001371,形容比喻前述對象輩份或地位階級變小。,矮;低
syn_001372,形容比喻動作力道不外顯。,柔;綿
syn_001373,形容比喻動作執行得清楚流暢。,明確;乾淨
syn_001374,形容比喻受到驚嚇而臉部蒼白。,綠;青
syn_001375,形容比喻受歡迎且受重視的。,燒;青;紅;火;牛;哈
syn_001376,形容比喻可以引起他人愉悅情感的。,美麗;美;美好
syn_001377,形容比喻因瘀血而使皮膚變成暗色。,紫;青
syn_001378,形容比喻因缺氧而使皮膚呈現暗色。,紫;青
syn_001379,形容比喻土地上沒有樹木的狀態。,禿;兀
syn_001380,形容比喻在宗教或社會規範下被認為純潔的。,乾淨;潔
syn_001381,形容比喻在特定球類運動中防守時緊密隨著對手移動。,黏;粘
syn_001382,形容比喻在競賽中維持很小的差距。,黏;粘
syn_001383,形容比喻天體降到地平線以下。,落;沈;沉
syn_001384,形容比喻對人事物觀察清楚的。,明;亮
syn_001385,形容比喻少而不熱烈的。,冷;冷清;冷場
syn_001386,形容比喻度量小，不能容忍。,狹隘;狹;窄
syn_001387,形容比喻很多人使用或喜歡的。,熱;熱門
syn_001388,形容比喻很少人使用或喜歡的。,冷;冷門
syn_001389,形容比喻心情變得不好。,沈;沉
syn_001390,形容比喻思想固執不知變通的。,強;水泥;牛;拗;倔
syn_001391,形容比喻思想或制度敗壞。,腐;腐壞;腐朽;朽
syn_001392,形容比喻思想純淨沒雜念的。,清潔;乾淨;潔
syn_001393,形容比喻情感熱烈且真誠的。,赤;丹
syn_001394,形容比喻態度或立場穩固不動搖。,堅硬;堅
syn_001395,形容比喻態度變得嚴肅或不高興。,沈;沉
syn_001396,形容比喻指數下跌。,綠;黑;墨
syn_001397,形容比喻有多餘可運用的金錢。,鬆;寬;方便
syn_001398,形容比喻棒球比賽中打者一直擊出界外球，通常為了不出局。,黏;粘
syn_001399,形容比喻沒有公理正義。,汙;黑;污
syn_001400,形容比喻沒有實質意義或價值的。,腐;廢
syn_001401,形容比喻沒有疏忽遺漏的。,密;嚴格;緊;嚴;密切
syn_001402,形容比喻涉及的範圍大。,廣;廣大;泛
syn_001403,形容比喻灰心、失望的。,涼;寒;冷
syn_001404,形容比喻物質生活匱乏的。,苦;困難
syn_001405,形容比喻特定對象不合常理。,荒唐;扯;瞎;荒誕;荒謬
syn_001406,形容比喻特定對象沒有被使用。,閒;空;隙
syn_001407,形容比喻特定對象的功能無法完全發揮的。,殘;殘障
syn_001408,形容比喻特定物體容易左右晃動。,搖;晃
syn_001409,形容比喻牽涉色情的。,色;淫
syn_001410,形容比喻狀況明顯清楚，通常有趨於好轉的意思。,明朗;朗
syn_001411,形容比喻理性客觀的。,冷;冷靜
syn_001412,形容比喻眼皮往下掉而接近閉起來。,沈;沉
syn_001413,形容比喻繁雜的。,瑣碎;碎
syn_001414,形容比喻聲音不響亮的。,悶;木
syn_001415,形容比喻行為、思想或言詞粗魯不文雅的。,髒;骯髒
syn_001416,形容比喻說話者令人感到不悅的。,機;機車
syn_001417,形容比喻讓人產生涼爽溫度感的。,冷;寒
syn_001418,形容比喻財產增加。,飽;肥;脹
syn_001419,形容比喻財產多。,肥;飽;脹
syn_001420,形容比喻財產少。,瘦;扁
syn_001421,形容比喻財產減少。,瘦;餓;扁;飢
syn_001422,形容比喻身體特定器官功能減弱。,鏽;銹
syn_001423,形容比喻身體輪廓曲線變得較不明顯的。,平;扁
syn_001424,形容比喻身體輪廓曲線較不明顯的。,平;扁
syn_001425,形容比喻輕鬆沒有壓力的。,舒適;舒服
syn_001426,形容比喻輩份或地位階級小於比較對象的。,矮;低
syn_001427,形容比喻道德上不為社會善良風俗所接受的。,髒;骯髒
syn_001428,形容比喻遭受到不平對待的。,冤;屈
syn_001429,形容比喻顏色較淺且亮度高的。,清;明;亮
syn_001430,形容比喻食物口感硬澀，缺乏彈性。,柴;木
syn_001431,形容比喻食物熱量高。,胖;肥
syn_001432,形容比後述等級更高的。,超;超級
syn_001433,形容比零小的。,;負
syn_001434,形容比預期中的位置更往內的。,進去;裡面
syn_001435,形容比預期中的位置更往外的。,出去;出來;外面
syn_001436,形容毛髮蓬鬆凌亂。,暴;爆
syn_001437,形容毫無保留地擔任本職的。,全職;專職
syn_001438,形容氣味不濃郁的。,薄;淡
syn_001439,形容氣味很強烈。,濃;厚
syn_001440,沒有固定位置的。,游;遊;流動
syn_001441,形容沒有差別的。,同;相同;一樣;平
syn_001442,形容沒有摻雜其他成分的。,純;正;純粹
syn_001443,形容沒有污垢雜質的。,清潔;淨;乾淨;潔
syn_001444,形容沒有聲音。,安靜;寧靜
syn_001445,形容沒有聲音的。,無聲;靜
syn_001446,形容沒有足夠光線照射的。,黑;暗;昏
syn_001447,形容沒有達到預期的結果。,敗;失敗
syn_001448,形容沒有隔間的。,開放式;開放
syn_001449,形容注意力無法集中，思路不清楚。,恍;晃
syn_001450,形容流行，符合年輕人喜好的。,潮;啪
syn_001451,形容清楚而容易理解的。,白;明白
syn_001452,形容溫度低或感覺溫度低的。,寒;冷
syn_001453,形容溫度降低的。,寒;冷
syn_001454,形容溫度非常低或感覺溫度非常低的。,凍;冰
syn_001455,形容溫度高或感覺溫度高的。,炎;熱;暑;焚;炙;熾
syn_001456,形容滿足，可以。,夠;足夠
syn_001457,形容濕度比正常狀態下高。,潮濕;濕;溼
syn_001458,形容火勢強猛。,旺;烈
syn_001459,形容火山斷層正在進行地質活動或有立即產生地質活動的潛力的。,活;活動
syn_001460,形容為眾人所知的。,有名;響
syn_001461,形容無法分辨出兩個以上的特定對象。,混;渾
syn_001462,形容物品價錢比預期低。,俗;便宜
syn_001463,形容物品因長期使用而呈現損壞的樣子。,破舊;敝
syn_001464,形容物質非自然生成，而是人工合成的。,假;偽;仿
syn_001465,形容物體內部的組織較鬆，形狀容易被改變。,軟性;軟
syn_001466,形容物體因吸收而富含水份超過正常狀態。,濕;溼
syn_001467,形容物體從頂部到地面的距離小於比較對象的。,矮;低
syn_001468,形容物體所處的位置離地面的距離小於比較對象。,矮;低
syn_001469,形容物體特定部位向外凸出的。,暴;爆
syn_001470,形容物體的表面沒有受到足夠的拉力而呈現不緊繃的狀態。,鬆;弛
